file_name,caption_1,caption_2,caption_3,caption_4,caption_5
Rain inside the old theater of Prypiat (close to Chernobyl)_cap_5.wav,N/A,N/A,N/A,N/A,"Water splashes and dripping nearby me, while rain hits a barrel outside."
hugespacecruiser.wav,A large ferry turbine is churning away in the water at a regular pace.,A large ferry turbine is churning away repetitively in the water.,An industrial machine making whirring noises from inside a room.,The whirring noise of the industrial machine filled the room.,It is silent except for some white noise.
hugespacecruiser_cap_1.wav,A large ferry turbine is churning away in the water at a regular pace.,N/A,N/A,N/A,N/A
hugespacecruiser_cap_2.wav,N/A,A large ferry turbine is churning away repetitively in the water.,N/A,N/A,N/A
hugespacecruiser_cap_3.wav,N/A,N/A,An industrial machine making whirring noises from inside a room.,N/A,N/A
hugespacecruiser_cap_4.wav,N/A,N/A,N/A,The whirring noise of the industrial machine filled the room.,N/A
hugespacecruiser_cap_5.wav,N/A,N/A,N/A,N/A,It is silent except for some white noise.
engine start BMW 320 VG91.wav,A light chime and then truck getting ignition and engine starts running and then stopped.,"A light chime, a truck starting its engine, and then it stopped.",A truck starts before idling for a bit.,"An engine is ignited, idles, then turns off.","The engine first ignites, then idles and then turns off."
engine start BMW 320 VG91_cap_1.wav,A light chime and then truck getting ignition and engine starts running and then stopped.,N/A,N/A,N/A,N/A
engine start BMW 320 VG91_cap_2.wav,N/A,"A light chime, a truck starting its engine, and then it stopped.",N/A,N/A,N/A
engine start BMW 320 VG91_cap_3.wav,N/A,N/A,A truck starts before idling for a bit.,N/A,N/A
engine start BMW 320 VG91_cap_4.wav,N/A,N/A,N/A,"An engine is ignited, idles, then turns off.",N/A
engine start BMW 320 VG91_cap_5.wav,N/A,N/A,N/A,N/A,"The engine first ignites, then idles and then turns off."
Freight Train Crossing.wav,A quickly passing train rumbles as is wheels run over the tracks.,A train driving extremely fast by a railway crossing and wheels squealing,A train is riding by while the horn and bell is sounding.,A train is sounding its horn and bell as it drives by,Honking is followed by the arrival of a train crossing train tracks.
Freight Train Crossing_cap_1.wav,A quickly passing train rumbles as is wheels run over the tracks.,N/A,N/A,N/A,N/A
Freight Train Crossing_cap_2.wav,N/A,A train driving extremely fast by a railway crossing and wheels squealing,N/A,N/A,N/A
Freight Train Crossing_cap_3.wav,N/A,N/A,A train is riding by while the horn and bell is sounding.,N/A,N/A
Freight Train Crossing_cap_4.wav,N/A,N/A,N/A,A train is sounding its horn and bell as it drives by,N/A
Freight Train Crossing_cap_5.wav,N/A,N/A,N/A,N/A,Honking is followed by the arrival of a train crossing train tracks.
Train_passing.wav,A aircraft flies overhead and bells start to ring.,A plane flies overhead as bells begin to chime.,A plane flying by quickly in the air followed by a ringing.,A plane is flying followed by a ringing.,"As the train approaches the station, it comes to stop, followed by bells signalling its arrival."
Train_passing_cap_1.wav,A aircraft flies overhead and bells start to ring.,N/A,N/A,N/A,N/A
Train_passing_cap_2.wav,N/A,A plane flies overhead as bells begin to chime.,N/A,N/A,N/A
Train_passing_cap_3.wav,N/A,N/A,A plane flying by quickly in the air followed by a ringing.,N/A,N/A
Train_passing_cap_4.wav,N/A,N/A,N/A,A plane is flying followed by a ringing.,N/A
Train_passing_cap_5.wav,N/A,N/A,N/A,N/A,"As the train approaches the station, it comes to stop, followed by bells signalling its arrival."
Creaky Floor and show scuffles at  The Musee de Cluny.wav,A person speaks while the rain is pouring,Machinery is running while people talk inaudibly in the background.,People are talking while moving papers around in a hall.,The rain is pouring down and a person speaks.,machinery running while people talk inaudibly in the background.
Creaky Floor and show scuffles at  The Musee de Cluny_cap_1.wav,A person speaks while the rain is pouring,N/A,N/A,N/A,N/A
Creaky Floor and show scuffles at  The Musee de Cluny_cap_2.wav,N/A,Machinery is running while people talk inaudibly in the background.,N/A,N/A,N/A
Creaky Floor and show scuffles at  The Musee de Cluny_cap_3.wav,N/A,N/A,People are talking while moving papers around in a hall.,N/A,N/A
Creaky Floor and show scuffles at  The Musee de Cluny_cap_4.wav,N/A,N/A,N/A,The rain is pouring down and a person speaks.,N/A
Creaky Floor and show scuffles at  The Musee de Cluny_cap_5.wav,N/A,N/A,N/A,N/A,machinery running while people talk inaudibly in the background.
diferents ocells.wav,A person is outside and you can hear the cars in the background and a whistle.,A person speaks inaudibly with many birds chirping in the background.,"Birds are chirping, a sprinkler is running, and people are talking.",Someone saying something inaudible and birds chirping in the background.,a large passenger air plane flies in the distant sky while birds are chirping.
diferents ocells_cap_1.wav,A person is outside and you can hear the cars in the background and a whistle.,N/A,N/A,N/A,N/A
diferents ocells_cap_2.wav,N/A,A person speaks inaudibly with many birds chirping in the background.,N/A,N/A,N/A
diferents ocells_cap_3.wav,N/A,N/A,"Birds are chirping, a sprinkler is running, and people are talking.",N/A,N/A
diferents ocells_cap_4.wav,N/A,N/A,N/A,Someone saying something inaudible and birds chirping in the background.,N/A
diferents ocells_cap_5.wav,N/A,N/A,N/A,N/A,a large passenger air plane flies in the distant sky while birds are chirping.
murmur_on_ferry_1.wav,A crowded space has several people talking at the same time.,Crowd chatter noisily resonates as time goes on.,Men and women talk inaudibly in the background,People talking inaudibly in the background including men and a woman,Several people are talking in a crowded space.
murmur_on_ferry_1_cap_1.wav,A crowded space has several people talking at the same time.,N/A,N/A,N/A,N/A
murmur_on_ferry_1_cap_2.wav,N/A,Crowd chatter noisily resonates as time goes on.,N/A,N/A,N/A
murmur_on_ferry_1_cap_3.wav,N/A,N/A,Men and women talk inaudibly in the background,N/A,N/A
murmur_on_ferry_1_cap_4.wav,N/A,N/A,N/A,People talking inaudibly in the background including men and a woman,N/A
murmur_on_ferry_1_cap_5.wav,N/A,N/A,N/A,N/A,Several people are talking in a crowded space.
"Tunis Medina, Handwerker und Stimmen.wav","As an object is clanking, children are talking.",Next to a school yard construction work is carried out,Some construction work is being done next to a school yard.,The people chatter and talk excitedly and with increasing loudness as the locomotive pulls into the station.,The people chatter excitedly and with increasing loudness as the locomotive pulls into the station.
"Tunis Medina, Handwerker und Stimmen_cap_1.wav","As an object is clanking, children are talking.",N/A,N/A,N/A,N/A
"Tunis Medina, Handwerker und Stimmen_cap_2.wav",N/A,Next to a school yard construction work is carried out,N/A,N/A,N/A
"Tunis Medina, Handwerker und Stimmen_cap_3.wav",N/A,N/A,Some construction work is being done next to a school yard.,N/A,N/A
"Tunis Medina, Handwerker und Stimmen_cap_4.wav",N/A,N/A,N/A,The people chatter and talk excitedly and with increasing loudness as the locomotive pulls into the station.,N/A
"Tunis Medina, Handwerker und Stimmen_cap_5.wav",N/A,N/A,N/A,N/A,The people chatter excitedly and with increasing loudness as the locomotive pulls into the station.
officeWorkConstruction1.wav,A large machine worked only a short period of time.,A metallic hum is emitted from a machine while a static buzzing occurs and then things are shut off.,"A metallic hum is emitted from a machine while a static buzzing occurs, then things are shut off.",A shower that is on but not fully working.,an engine is rumbling and then stops while the phone is vibrating in the background
officeWorkConstruction1_cap_1.wav,A large machine worked only a short period of time.,N/A,N/A,N/A,N/A
officeWorkConstruction1_cap_2.wav,N/A,A metallic hum is emitted from a machine while a static buzzing occurs and then things are shut off.,N/A,N/A,N/A
officeWorkConstruction1_cap_3.wav,N/A,N/A,"A metallic hum is emitted from a machine while a static buzzing occurs, then things are shut off.",N/A,N/A
officeWorkConstruction1_cap_4.wav,N/A,N/A,N/A,A shower that is on but not fully working.,N/A
officeWorkConstruction1_cap_5.wav,N/A,N/A,N/A,N/A,an engine is rumbling and then stops while the phone is vibrating in the background
Water Dripping on Water.wav,The water from the faucet is dripping steadily.,Water dripping from a faucet at a relatively consistent rate,Water is dripping from a faucet that is not closed fully.,Water is either being dropped in a glass or it is flowing into the glass.,water is dripping from a faucet that is not fully closed
Water Dripping on Water_cap_1.wav,The water from the faucet is dripping steadily.,N/A,N/A,N/A,N/A
Water Dripping on Water_cap_2.wav,N/A,Water dripping from a faucet at a relatively consistent rate,N/A,N/A,N/A
Water Dripping on Water_cap_3.wav,N/A,N/A,Water is dripping from a faucet that is not closed fully.,N/A,N/A
Water Dripping on Water_cap_4.wav,N/A,N/A,N/A,Water is either being dropped in a glass or it is flowing into the glass.,N/A
Water Dripping on Water_cap_5.wav,N/A,N/A,N/A,N/A,water is dripping from a faucet that is not fully closed
RhythmicSC.wav,A cupboard is opened and closed as water is run and metal dishes are banged around.,"A cupboard is opened, water is running, metal dishes are banged around, the cupboard is closed.",Water is running as a glass is being tossed around.,"Wood creaks and water moves around, while silverware clanks.",Wood creaks while water sounds out in the background as others eat with silverware.
RhythmicSC_cap_1.wav,A cupboard is opened and closed as water is run and metal dishes are banged around.,N/A,N/A,N/A,N/A
RhythmicSC_cap_2.wav,N/A,"A cupboard is opened, water is running, metal dishes are banged around, the cupboard is closed.",N/A,N/A,N/A
RhythmicSC_cap_3.wav,N/A,N/A,Water is running as a glass is being tossed around.,N/A,N/A
RhythmicSC_cap_4.wav,N/A,N/A,N/A,"Wood creaks and water moves around, while silverware clanks.",N/A
RhythmicSC_cap_5.wav,N/A,N/A,N/A,N/A,Wood creaks while water sounds out in the background as others eat with silverware.
Shed Creaks.wav,"A cupboard door opens, then someone taps randomly with a very light stick before closing the door again.",A door opens and closes followed by footsteps.,A wooden floor creaks as it is walked upon in a small house.,Creaking of a wooden floor as it is walked upon in a small house.,"Someone opens the door of a cupboard, then someone taps lightly with a stick, then the door closes again."
Shed Creaks_cap_1.wav,"A cupboard door opens, then someone taps randomly with a very light stick before closing the door again.",N/A,N/A,N/A,N/A
Shed Creaks_cap_2.wav,N/A,A door opens and closes followed by footsteps.,N/A,N/A,N/A
Shed Creaks_cap_3.wav,N/A,N/A,A wooden floor creaks as it is walked upon in a small house.,N/A,N/A
Shed Creaks_cap_4.wav,N/A,N/A,N/A,Creaking of a wooden floor as it is walked upon in a small house.,N/A
Shed Creaks_cap_5.wav,N/A,N/A,N/A,N/A,"Someone opens the door of a cupboard, then someone taps lightly with a stick, then the door closes again."
mab-kite-spool-20080727.wav,A boiling teapot whistling loudly indicating the water is hot.,A kettle is whistling shrilly as the liquid inside is boiling.,A teapot is whistling and is ready to be taken off of the stove.,A teapot is whistling which is ready to be taken off of the stove.,"Whistling loudly, a teapot indicates that the water is boiling."
mab-kite-spool-20080727_cap_1.wav,A boiling teapot whistling loudly indicating the water is hot.,N/A,N/A,N/A,N/A
mab-kite-spool-20080727_cap_2.wav,N/A,A kettle is whistling shrilly as the liquid inside is boiling.,N/A,N/A,N/A
mab-kite-spool-20080727_cap_3.wav,N/A,N/A,A teapot is whistling and is ready to be taken off of the stove.,N/A,N/A
mab-kite-spool-20080727_cap_4.wav,N/A,N/A,N/A,A teapot is whistling which is ready to be taken off of the stove.,N/A
mab-kite-spool-20080727_cap_5.wav,N/A,N/A,N/A,N/A,"Whistling loudly, a teapot indicates that the water is boiling."
dark ambience 01.wav,"A engine idling, birds singing and wind blowing",A light breeze is blowing and some people are whispering.,The wind is blowing calmly as the video goes on.,White noise and a vibration of sound in the background.,"a large engine idling, birds singing and wind blowing"
dark ambience 01_cap_1.wav,"A engine idling, birds singing and wind blowing",N/A,N/A,N/A,N/A
dark ambience 01_cap_2.wav,N/A,A light breeze is blowing and some people are whispering.,N/A,N/A,N/A
dark ambience 01_cap_3.wav,N/A,N/A,The wind is blowing calmly as the video goes on.,N/A,N/A
dark ambience 01_cap_4.wav,N/A,N/A,N/A,White noise and a vibration of sound in the background.,N/A
dark ambience 01_cap_5.wav,N/A,N/A,N/A,N/A,"a large engine idling, birds singing and wind blowing"
RPG Town Loop #1.wav,A band is calmly playing music for an audience.,"Music is played on several instruments, including a piano.",Part of a song of an old video game is playing.,an organ and a stringed instrument playing a slow song,some piano tones and musical melody playing continuously.
