file_name,caption_1,caption_2,caption_3,caption_4,caption_5
Virtual plumbing.wav,"A machine is making a loud noise, then starts to fade away, then become really loud again.",A motorboat passes by before turning around and approaching.,"A machine is making a loud noise, then noise starts to fade away, then become really loud again.",Air is rushes by as the wind blows steadily along.,A subway train is travelling down the tracks going into the distance
Virtual plumbing_cap_1.wav,"A machine is making a loud noise, then starts to fade away, then become really loud again.",N/A,N/A,N/A,N/A
Virtual plumbing_cap_2.wav,N/A,A motorboat passes by before turning around and approaching.,N/A,N/A,N/A
Virtual plumbing_cap_3.wav,N/A,N/A,"A machine is making a loud noise, then noise starts to fade away, then become really loud again.",N/A,N/A
Virtual plumbing_cap_4.wav,N/A,N/A,N/A,Air is rushes by as the wind blows steadily along.,N/A
Virtual plumbing_cap_5.wav,N/A,N/A,N/A,N/A,A subway train is travelling down the tracks going into the distance
Writing with pencil.wav,A low constant humming while someone scribbles a pencil on paper.,Low and consistent humming in line with pencil scribbles on paper.,Wood is being sanded quickly while a fan is blowing.,Someone scribbles with marker all over some paper,A marker is being scribbled all over some paper.
Writing with pencil_cap_1.wav,A low constant humming while someone scribbles a pencil on paper.,N/A,N/A,N/A,N/A
Writing with pencil_cap_2.wav,N/A,Low and consistent humming in line with pencil scribbles on paper.,N/A,N/A,N/A
Writing with pencil_cap_3.wav,N/A,N/A,Wood is being sanded quickly while a fan is blowing.,N/A,N/A
Writing with pencil_cap_4.wav,N/A,N/A,N/A,Someone scribbles with marker all over some paper,N/A
Writing with pencil_cap_5.wav,N/A,N/A,N/A,N/A,A marker is being scribbled all over some paper.
Barking Aldi Dog.wav,A dog barks as a truck pulls up.,A quiet whooshing occurs followed by loud barking,A dog barking several times while machinery runs,A truck is pulling up and a dog barks..,A dog is barking repeatedly while machinery runs.
Barking Aldi Dog_cap_1.wav,A dog barks as a truck pulls up.,N/A,N/A,N/A,N/A
Barking Aldi Dog_cap_2.wav,N/A,A quiet whooshing occurs followed by loud barking,N/A,N/A,N/A
Barking Aldi Dog_cap_3.wav,N/A,N/A,A dog barking several times while machinery runs,N/A,N/A
Barking Aldi Dog_cap_4.wav,N/A,N/A,N/A,A truck is pulling up and a dog barks..,N/A
Barking Aldi Dog_cap_5.wav,N/A,N/A,N/A,N/A,A dog is barking repeatedly while machinery runs.
clock.wav,Occurring is rapping in beats of two of a thing on a metal surface.,A large grandfather clock was making loud ticking sounds.,The pendulum of a clock clicks as it swings back and forth.,The hands of a clock are ticking back and forth.,The loud ticking of a large grandfather clock.
clock_cap_1.wav,Occurring is rapping in beats of two of a thing on a metal surface.,N/A,N/A,N/A,N/A
clock_cap_2.wav,N/A,A large grandfather clock was making loud ticking sounds.,N/A,N/A,N/A
clock_cap_3.wav,N/A,N/A,The pendulum of a clock clicks as it swings back and forth.,N/A,N/A
clock_cap_4.wav,N/A,N/A,N/A,The hands of a clock are ticking back and forth.,N/A
clock_cap_5.wav,N/A,N/A,N/A,N/A,The loud ticking of a large grandfather clock.
flys-I.wav,a small swarm of buzzing insect gather outside.,A bee flying with other bees in the background.,"Several flies are buzzing by, land, and then fly again.",A bee flies alone but other bees are in the background.,"Outside, a small swarm of buzzing insect gathered."
flys-I_cap_1.wav,a small swarm of buzzing insect gather outside.,N/A,N/A,N/A,N/A
flys-I_cap_2.wav,N/A,A bee flying with other bees in the background.,N/A,N/A,N/A
flys-I_cap_3.wav,N/A,N/A,"Several flies are buzzing by, land, and then fly again.",N/A,N/A
flys-I_cap_4.wav,N/A,N/A,N/A,A bee flies alone but other bees are in the background.,N/A
flys-I_cap_5.wav,N/A,N/A,N/A,N/A,"Outside, a small swarm of buzzing insect gathered."
Tin Can Dropping and Rolling.wav,Intermittent rattling when something is being dropped and rolling on a surface,An object is dropped onto a surface causing sporadic rattling,objects are repeatedly dropped on a hard surface,"Metal spoon being dropped into a pot, some stirring, then a jar lid being dropped on a counter.","A metal spoon is dropped into a pot to mix the contents, then a lid is dropped on the counter."
Tin Can Dropping and Rolling_cap_1.wav,Intermittent rattling when something is being dropped and rolling on a surface,N/A,N/A,N/A,N/A
Tin Can Dropping and Rolling_cap_2.wav,N/A,An object is dropped onto a surface causing sporadic rattling,N/A,N/A,N/A
Tin Can Dropping and Rolling_cap_3.wav,N/A,N/A,objects are repeatedly dropped on a hard surface,N/A,N/A
Tin Can Dropping and Rolling_cap_4.wav,N/A,N/A,N/A,"Metal spoon being dropped into a pot, some stirring, then a jar lid being dropped on a counter.",N/A
Tin Can Dropping and Rolling_cap_5.wav,N/A,N/A,N/A,N/A,"A metal spoon is dropped into a pot to mix the contents, then a lid is dropped on the counter."
"Cannonball off dock, splashing, swimming.wav",A person jumps into a pool to start swimming,"A loud gurgling occurs, then a few loud splashes, then low conversation and breathing",Someone jumps into a pool and starts swimming.,"Firm hands row a boat, and someone breathes in deeply.",A person breathes heavily as water being pushed around turns into a big splash.
"Cannonball off dock, splashing, swimming_cap_1.wav",A person jumps into a pool to start swimming,N/A,N/A,N/A,N/A
"Cannonball off dock, splashing, swimming_cap_2.wav",N/A,"A loud gurgling occurs, then a few loud splashes, then low conversation and breathing",N/A,N/A,N/A
"Cannonball off dock, splashing, swimming_cap_3.wav",N/A,N/A,Someone jumps into a pool and starts swimming.,N/A,N/A
"Cannonball off dock, splashing, swimming_cap_4.wav",N/A,N/A,N/A,"Firm hands row a boat, and someone breathes in deeply.",N/A
"Cannonball off dock, splashing, swimming_cap_5.wav",N/A,N/A,N/A,N/A,A person breathes heavily as water being pushed around turns into a big splash.
Ticking of the clock.wav,Cars travel past in the distance as a clock ticks,A clock is ticking with traffic in the background,An old clock with a pendulum that is swinging back and forth is ticking.,An old clock with a pendulum is ticking.,"The industrial time card clock emits a thick, hallow ticking."
Ticking of the clock_cap_1.wav,Cars travel past in the distance as a clock ticks,N/A,N/A,N/A,N/A
Ticking of the clock_cap_2.wav,N/A,A clock is ticking with traffic in the background,N/A,N/A,N/A
Ticking of the clock_cap_3.wav,N/A,N/A,An old clock with a pendulum that is swinging back and forth is ticking.,N/A,N/A
Ticking of the clock_cap_4.wav,N/A,N/A,N/A,An old clock with a pendulum is ticking.,N/A
Ticking of the clock_cap_5.wav,N/A,N/A,N/A,N/A,"The industrial time card clock emits a thick, hallow ticking."
Water Wheel .wav,Machinery in the factory keeps running in the distance,A noisy environment such as a heater room or factory.,Machinery in the factory is running in the distance.,A train engine starts and builds speed in a few seconds.,A heavy truck is working on a construction site
Water Wheel _cap_1.wav,Machinery in the factory keeps running in the distance,N/A,N/A,N/A,N/A
Water Wheel _cap_2.wav,N/A,A noisy environment such as a heater room or factory.,N/A,N/A,N/A
Water Wheel _cap_3.wav,N/A,N/A,Machinery in the factory is running in the distance.,N/A,N/A
Water Wheel _cap_4.wav,N/A,N/A,N/A,A train engine starts and builds speed in a few seconds.,N/A
Water Wheel _cap_5.wav,N/A,N/A,N/A,N/A,A heavy truck is working on a construction site
Berlin Alexa.wav,People are talking in a really loud public place.,"People are talking in the distance, although it is all mingled together.",A large busy hall with many people moving around and faint speech in the background,A large busy hall that has a lot of people moving quickly in the background,People are talking in a tunnel waiting at the subway station.
Berlin Alexa_cap_1.wav,People are talking in a really loud public place.,N/A,N/A,N/A,N/A
Berlin Alexa_cap_2.wav,N/A,"People are talking in the distance, although it is all mingled together.",N/A,N/A,N/A
Berlin Alexa_cap_3.wav,N/A,N/A,A large busy hall with many people moving around and faint speech in the background,N/A,N/A
Berlin Alexa_cap_4.wav,N/A,N/A,N/A,A large busy hall that has a lot of people moving quickly in the background,N/A
Berlin Alexa_cap_5.wav,N/A,N/A,N/A,N/A,People are talking in a tunnel waiting at the subway station.
Plastic briefcase opening and closing.wav,Low clicking occurs and is followed by low crunching and tapping,A person is shuffling through drawers and cupboards in a kitchen.,A person is very lightly trying to crack an egg.,a person shuffling through drawers and cupboards in a kitchen.,A low crunching and tapping occurs after a low clicking.
Plastic briefcase opening and closing_cap_1.wav,Low clicking occurs and is followed by low crunching and tapping,N/A,N/A,N/A,N/A
Plastic briefcase opening and closing_cap_2.wav,N/A,A person is shuffling through drawers and cupboards in a kitchen.,N/A,N/A,N/A
Plastic briefcase opening and closing_cap_3.wav,N/A,N/A,A person is very lightly trying to crack an egg.,N/A,N/A
Plastic briefcase opening and closing_cap_4.wav,N/A,N/A,N/A,a person shuffling through drawers and cupboards in a kitchen.,N/A
Plastic briefcase opening and closing_cap_5.wav,N/A,N/A,N/A,N/A,A low crunching and tapping occurs after a low clicking.
loud_japanese_diner_full_of_drunk_people_120-90surround.wav,Dishes click and clack in the background as a crowd chatters indistinctly.,several people talk and plates and silverware clatter,Plates and silverware clatter while several people speak.,Many voices speak in the background followed by rattling dishes.,Silverware clinks and clanks against ceramic plates while many people eat
loud_japanese_diner_full_of_drunk_people_120-90surround_cap_1.wav,Dishes click and clack in the background as a crowd chatters indistinctly.,N/A,N/A,N/A,N/A
loud_japanese_diner_full_of_drunk_people_120-90surround_cap_2.wav,N/A,several people talk and plates and silverware clatter,N/A,N/A,N/A
loud_japanese_diner_full_of_drunk_people_120-90surround_cap_3.wav,N/A,N/A,Plates and silverware clatter while several people speak.,N/A,N/A
loud_japanese_diner_full_of_drunk_people_120-90surround_cap_4.wav,N/A,N/A,N/A,Many voices speak in the background followed by rattling dishes.,N/A
loud_japanese_diner_full_of_drunk_people_120-90surround_cap_5.wav,N/A,N/A,N/A,N/A,Silverware clinks and clanks against ceramic plates while many people eat
Birmingham-erdington-canal-hotel-extractor-fan.wav,Machinery idles for twenty two seconds over cars travelling in the background,A machine is humming softly in a medium pitch.,A large machine continues to work inside of an empty factory.,Low whooshing happens after a loud honk occurs.,"Machinery whirs loudly and steadily, remaining constant in intensity."
Birmingham-erdington-canal-hotel-extractor-fan_cap_1.wav,Machinery idles for twenty two seconds over cars travelling in the background,N/A,N/A,N/A,N/A
Birmingham-erdington-canal-hotel-extractor-fan_cap_2.wav,N/A,A machine is humming softly in a medium pitch.,N/A,N/A,N/A
Birmingham-erdington-canal-hotel-extractor-fan_cap_3.wav,N/A,N/A,A large machine continues to work inside of an empty factory.,N/A,N/A
Birmingham-erdington-canal-hotel-extractor-fan_cap_4.wav,N/A,N/A,N/A,Low whooshing happens after a loud honk occurs.,N/A
Birmingham-erdington-canal-hotel-extractor-fan_cap_5.wav,N/A,N/A,N/A,N/A,"Machinery whirs loudly and steadily, remaining constant in intensity."
atmosphere_near_bridge_0110.wav,A loud whooshing occurs followed by several clinks and shuffling,A windy outdoor location with some people moving around in the background,Some clicking occurs followed by some light footsteps.,Some clicking occurs before being followed by some light footsteps.,Objects clank against each other while cars drive by in the distance.
atmosphere_near_bridge_0110_cap_1.wav,A loud whooshing occurs followed by several clinks and shuffling,N/A,N/A,N/A,N/A
atmosphere_near_bridge_0110_cap_2.wav,N/A,A windy outdoor location with some people moving around in the background,N/A,N/A,N/A
atmosphere_near_bridge_0110_cap_3.wav,N/A,N/A,Some clicking occurs followed by some light footsteps.,N/A,N/A
atmosphere_near_bridge_0110_cap_4.wav,N/A,N/A,N/A,Some clicking occurs before being followed by some light footsteps.,N/A
atmosphere_near_bridge_0110_cap_5.wav,N/A,N/A,N/A,N/A,Objects clank against each other while cars drive by in the distance.
subwayleaving.wav,"The brakes of a train screech as it slows down, and then it travels on.",A train is rolling by while it is hissing air out of the brakes.,An engine is revving up and metal is chinking against metal.,"The brakes of a train screech before it slows down, and then travels on.",a rumbling train screeches then slowly starts to move
subwayleaving_cap_1.wav,"The brakes of a train screech as it slows down, and then it travels on.",N/A,N/A,N/A,N/A
subwayleaving_cap_2.wav,N/A,A train is rolling by while it is hissing air out of the brakes.,N/A,N/A,N/A
subwayleaving_cap_3.wav,N/A,N/A,An engine is revving up and metal is chinking against metal.,N/A,N/A
subwayleaving_cap_4.wav,N/A,N/A,N/A,"The brakes of a train screech before it slows down, and then travels on.",N/A
subwayleaving_cap_5.wav,N/A,N/A,N/A,N/A,a rumbling train screeches then slowly starts to move
